Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-08-07,36.786,37.138,36.281,37.004,3877200,0.0,0.0
2018-08-08,43.305,44.676,41.544,43.4,15872700,0.0,0.0
2018-08-09,43.572,47.569,43.116,46.903,8005000,0.0,0.0
2018-08-10,46.617,49.244,45.447,48.368,5900900,0.0,0.0
2018-08-13,48.283,48.778,47.398,47.579,3026300,0.0,0.0
2018-08-14,46.988,48.064,45.399,46.113,5290300,0.0,0.0
2018-08-15,45.475,46.056,43.876,44.647,2960700,0.0,0.0
2018-08-16,45.152,45.389,44.047,44.247,2215900,0.0,0.0
2018-08-17,44.333,45.865,43.887,45.523,3080800,0.0,0.0
2018-08-20,46.008,46.722,45.237,46.303,1842500,0.0,0.0
2018-08-21,46.57,46.884,45.837,45.913,1336700,0.0,0.0
2018-08-22,46.322,46.77,45.637,46.046,1412000,0.0,0.0
2018-08-23,45.932,47.931,45.913,47.493,2883700,0.0,0.0
2018-08-24,47.445,48.252,46.647,47.988,1239100,0.0,0.0
2018-08-27,48.045,49.606,48.045,48.349,1537300,0.0,0.0
2018-08-28,48.559,49.301,47.693,48.901,1565200,0.0,0.0
2018-08-29,48.778,48.958,48.007,48.378,1693900,0.0,0.0
2018-08-30,47.969,48.083,46.941,47.065,1907500,0.0,0.0
2018-08-31,46.798,47.712,46.712,47.636,1287600,0.0,0.0
2018-09-04,47.693,50.053,47.645,49.806,2211800,0.0,0.0
2018-09-05,50.139,50.262,46.37,48.092,2792300,0.0,0.0
2018-09-06,48.045,48.458,47.207,47.988,979800,0.0,0.0
2018-09-07,47.636,50.048,47.407,49.387,1816300,0.0,0.0
2018-09-10,49.53,51.148,48.388,50.71,2502200,0.0,0.0
2018-09-11,50.71,52.404,50.345,52.014,2323600,0.0,0.0
2018-09-12,52.176,53.518,50.957,53.346,2141700,0.0,0.0
2018-09-13,53.955,57.077,53.632,56.706,4845600,0.0,0.0
2018-09-14,56.944,57.819,55.012,56.354,2476700,0.0,0.0
2018-09-17,56.382,56.801,54.327,55.288,1803400,0.0,0.0
2018-09-18,55.088,57.458,55.088,57.153,1424100,0.0,0.0
2018-09-19,57.363,58.01,55.507,56.392,2008500,0.0,0.0
2018-09-20,56.011,56.62,54.374,54.564,2312000,0.0,0.0
2018-09-21,54.517,54.526,52.242,52.709,3154100,0.0,0.0
2018-09-24,51.309,53.841,51.281,53.156,1339600,0.0,0.0
2018-09-25,53.67,55.506,53.365,55.04,2069100,0.0,0.0
2018-09-26,55.554,55.935,54.526,55.45,1233000,0.0,0.0
2018-09-27,55.573,56.582,55.183,56.516,1448800,0.0,0.0
2018-09-28,56.249,56.887,55.059,55.116,1911300,0.0,0.0
2018-10-01,55.716,56.458,53.432,53.832,1841300,0.0,0.0
2018-10-02,53.508,54.317,52.994,53.575,1130500,0.0,0.0
2018-10-03,53.851,55.278,53.622,54.526,2004000,0.0,0.0
2018-10-04,55.116,55.307,53.337,54.403,2171900,0.0,0.0
2018-10-05,54.374,55.478,51.842,53.27,2186900,0.0,0.0
2018-10-08,52.356,53.879,51.405,52.547,1584200,0.0,0.0
2018-10-09,52.214,53.584,51.776,52.785,1381600,0.0,0.0
2018-10-10,52.461,53.061,47.835,47.988,4568700,0.0,0.0
2018-10-11,46.731,49.663,46.16,48.921,3466200,0.0,0.0
2018-10-12,51.071,51.823,49.967,51.528,2687800,0.0,0.0
2018-10-15,51.5,52.137,50.443,51.29,1065600,0.0,0.0
2018-10-16,51.9,54.707,51.782,54.393,1797500,0.0,0.0
2018-10-17,54.641,55.031,53.032,54.269,1587000,0.0,0.0
2018-10-18,53.841,54.118,50.976,51.452,1948400,0.0,0.0
2018-10-19,51.89,52.49,47.874,48.15,2804800,0.0,0.0
2018-10-22,48.311,50.32,48.311,49.91,1417300,0.0,0.0
2018-10-23,47.997,50.015,46.551,49.815,2560000,0.0,0.0
2018-10-24,49.568,50.386,47.418,47.531,1378700,0.0,0.0
2018-10-25,48.321,49.749,47.902,48.273,1979500,0.0,0.0
2018-10-26,46.627,47.845,44.971,46.817,2637900,0.0,0.0
2018-10-29,47.797,48.403,44.99,45.922,2245900,0.0,0.0
2018-10-30,45.494,48.806,45.125,47.483,2746900,0.0,0.0
2018-10-31,48.54,50.434,48.54,49.225,2341700,0.0,0.0
2018-11-01,49.539,50.719,48.54,50.662,1847600,0.0,0.0
2018-11-02,51.176,52.042,49.273,49.634,2267300,0.0,0.0
2018-11-05,49.901,49.977,47.322,48.721,2752300,0.0,0.0
2018-11-06,48.483,50.063,48.064,48.987,4038300,0.0,0.0
2018-11-07,41.811,41.877,38.794,40.659,15526300,0.0,0.0
2018-11-08,40.697,42.926,40.697,41.563,4499200,0.0,0.0
2018-11-09,40.973,41.402,39.479,40.65,4308700,0.0,0.0
2018-11-12,40.535,40.669,38.413,38.975,3096300,0.0,0.0
2018-11-13,39.279,40.5,38.984,39.765,2828600,0.0,0.0
2018-11-14,40.25,40.545,38.123,38.232,3362300,0.0,0.0
2018-11-15,38.261,39.079,37.176,38.994,3541800,0.0,0.0
2018-11-16,39.051,39.517,38.051,38.07,2075500,0.0,0.0
2018-11-19,37.423,37.737,34.463,34.511,5025200,0.0,0.0
2018-11-20,32.664,35.244,31.694,34.606,5571600,0.0,0.0
2018-11-21,35.215,36.586,35.174,36.091,2471200,0.0,0.0
2018-11-23,35.824,36.728,35.482,36.595,1056800,0.0,0.0
2018-11-26,37.195,37.595,36.719,37.319,2097800,0.0,0.0
2018-11-27,36.824,37.461,36.176,36.243,1330100,0.0,0.0
2018-11-28,36.433,38.137,36.433,38.032,2228700,0.0,0.0
2018-11-29,38.194,39.755,37.785,39.355,2329000,0.0,0.0
2018-11-30,39.203,39.527,37.674,38.327,2684300,0.0,0.0
2018-12-03,39.508,39.841,38.204,39.46,3991400,0.0,0.0
2018-12-04,39.46,39.94,37.86,38.42,2748400,2.0,0.0
2018-12-06,37.0,41.67,37.0,41.17,4140700,0.0,0.0
2018-12-07,40.72,41.28,39.31,39.87,2258700,0.0,0.0
2018-12-10,39.82,41.38,39.18,40.11,1357100,0.0,0.0
2018-12-11,40.62,41.24,39.56,40.21,1550500,0.0,0.0
2018-12-12,40.86,43.12,40.52,42.71,4874200,0.0,0.0
2018-12-13,43.0,43.14,41.675,42.15,1880200,0.0,0.0
2018-12-14,41.52,43.73,41.24,43.2,3025800,0.0,0.0
2018-12-17,42.99,43.19,40.785,41.02,2707700,0.0,0.0
2018-12-18,42.13,42.46,41.38,41.95,1954000,0.0,0.0
2018-12-19,41.9,42.75,40.795,41.0,3012700,0.0,0.0
2018-12-20,41.09,41.2,38.59,40.05,2932300,0.0,0.0
2018-12-21,40.12,41.31,38.82,38.97,4296600,0.0,0.0
2018-12-24,38.81,39.88,37.68,38.97,983800,0.0,0.0
2018-12-26,39.48,42.11,39.39,42.08,1942100,0.0,0.0
2018-12-27,40.45,42.62,40.45,42.62,1202500,0.0,0.0
2018-12-28,42.62,43.3,41.38,42.07,1590500,0.0,0.0
2018-12-31,42.39,43.01,41.78,42.77,1297800,0.0,0.0
2019-01-02,42.06,42.83,41.56,42.38,1677800,0.0,0.0
2019-01-03,41.77,42.29,40.47,41.12,1828000,0.0,0.0
2019-01-04,41.7,43.86,40.78,43.05,2460100,0.0,0.0
2019-01-07,43.39,44.2,42.83,43.37,1471900,0.0,0.0
2019-01-08,44.07,45.18,43.43,44.78,2470500,0.0,0.0
2019-01-09,45.0,45.64,44.37,45.01,1759200,0.0,0.0
2019-01-10,44.61,45.27,44.08,45.04,1369600,0.0,0.0
2019-01-11,44.83,45.77,44.463,44.69,1308600,0.0,0.0
2019-01-14,44.22,44.8,43.38,44.36,1680400,0.0,0.0
2019-01-15,44.73,46.85,44.73,46.47,1585900,0.0,0.0
2019-01-16,46.48,46.88,45.52,46.18,1328700,0.0,0.0
2019-01-17,46.02,47.88,45.91,47.06,2027400,0.0,0.0
2019-01-18,47.06,48.72,47.06,48.22,1806500,0.0,0.0
2019-01-22,47.91,49.24,47.567,48.22,1228300,0.0,0.0
2019-01-23,48.79,49.44,48.41,49.41,1171700,0.0,0.0
2019-01-24,49.74,50.63,49.72,50.45,1167300,0.0,0.0
2019-01-25,51.03,52.602,50.7,52.37,1400400,0.0,0.0
2019-01-28,51.75,52.74,50.71,52.49,1222200,0.0,0.0
2019-01-29,52.79,52.79,51.35,52.09,1188600,0.0,0.0
2019-01-30,52.69,52.75,51.72,52.46,1633000,0.0,0.0
2019-01-31,52.71,54.57,52.665,53.49,1701700,0.0,0.0
2019-02-01,53.49,55.03,53.31,54.73,2190900,0.0,0.0
2019-02-04,51.76,54.68,51.5,54.43,2416200,0.0,0.0
2019-02-05,54.44,55.785,54.44,55.68,2787600,0.0,0.0
2019-02-06,53.82,54.75,52.73,53.08,3880600,0.0,0.0
2019-02-07,57.9,60.91,55.202,55.76,9679400,0.0,0.0
2019-02-08,54.54,57.28,53.35,56.61,3309400,0.0,0.0
2019-02-11,57.5,58.39,56.81,57.73,3254700,0.0,0.0
2019-02-12,58.36,58.49,57.07,57.65,1521300,0.0,0.0
2019-02-13,57.68,58.07,57.19,57.63,1330000,0.0,0.0
2019-02-14,57.24,58.1,56.52,57.78,1096200,0.0,0.0
2019-02-15,58.09,58.09,56.425,57.33,1625600,0.0,0.0
2019-02-19,57.37,57.8,56.69,57.08,1391600,0.0,0.0
2019-02-20,57.31,57.55,55.76,56.48,1372200,0.0,0.0
2019-02-21,56.38,57.18,56.09,56.73,1029000,0.0,0.0
2019-02-22,56.83,57.5,56.6,57.29,1262100,0.0,0.0
2019-02-25,57.43,58.65,55.6,55.97,1715900,0.0,0.0
2019-02-26,55.8,56.06,54.64,55.35,1374300,0.0,0.0
2019-02-27,54.91,56.0,54.55,55.78,934400,0.0,0.0
2019-02-28,55.84,55.93,54.9,55.38,973500,0.0,0.0
2019-03-01,55.98,56.0,55.21,55.6,1208300,0.0,0.0
2019-03-04,55.84,55.92,53.0,54.48,1824400,0.0,0.0
2019-03-05,54.54,55.29,54.205,55.09,898600,0.0,0.0
2019-03-06,55.08,55.57,54.39,54.7,872500,0.0,0.0
2019-03-07,54.73,55.1,53.7,53.79,1123100,0.0,0.0
2019-03-08,53.0,53.91,52.305,53.03,1679500,0.0,0.0
2019-03-11,53.35,54.41,53.35,53.58,1945300,0.0,0.0
2019-03-12,53.74,54.47,52.84,53.9,1487300,0.0,0.0
2019-03-13,54.14,55.06,53.35,53.46,1088500,0.0,0.0
2019-03-14,53.38,54.67,52.63,54.16,1422200,0.0,0.0
2019-03-15,54.44,55.18,53.74,55.0,2117000,0.0,0.0
2019-03-18,55.29,56.24,55.29,55.69,1762200,0.0,0.0
2019-03-19,55.87,57.315,55.5,57.15,1616200,0.0,0.0
2019-03-20,56.93,58.57,56.87,58.13,2140900,0.0,0.0
2019-03-21,57.98,59.925,57.876,59.51,1854500,0.0,0.0
2019-03-22,59.14,59.57,57.38,57.59,1481100,0.0,0.0
2019-03-25,57.49,58.12,56.41,56.94,1530900,0.0,0.0
2019-03-26,57.41,58.09,56.47,56.98,1063500,0.0,0.0
2019-03-27,57.15,57.89,54.81,55.24,1420700,0.0,0.0
2019-03-28,55.5,56.21,54.92,55.87,1246100,0.0,0.0
2019-03-29,56.19,56.96,55.63,56.61,1430300,0.0,0.0
2019-04-01,57.25,58.39,55.652,56.26,1969400,0.0,0.0
2019-04-02,56.27,57.115,55.38,56.68,1207300,0.0,0.0
2019-04-03,57.16,57.79,56.83,57.32,1085100,0.0,0.0
2019-04-04,57.44,57.68,54.51,55.23,1763900,0.0,0.0
2019-04-05,55.52,55.79,54.84,54.92,1019000,0.0,0.0
2019-04-08,54.91,55.876,53.83,55.81,1064400,0.0,0.0
2019-04-09,55.73,56.86,55.22,56.66,783700,0.0,0.0
2019-04-10,56.79,57.13,56.23,56.99,1080600,0.0,0.0
2019-04-11,57.16,58.51,56.91,57.87,1274500,0.0,0.0
2019-04-12,58.0,58.32,56.271,57.2,662700,0.0,0.0
2019-04-15,57.35,61.31,56.93,60.18,4218600,0.0,0.0
2019-04-16,61.0,61.95,57.39,57.81,2935800,0.0,0.0
2019-04-17,57.96,59.9,57.96,58.6,1441400,0.0,0.0
2019-04-18,58.6,59.57,57.51,59.1,1049200,0.0,0.0
2019-04-22,58.98,61.26,58.806,61.04,1901600,0.0,0.0
2019-04-23,61.43,62.63,61.3,61.86,1627000,0.0,0.0
2019-04-24,62.34,63.12,61.53,61.65,1307600,0.0,0.0
2019-04-25,62.23,62.555,60.64,62.17,962900,0.0,0.0
2019-04-26,62.48,62.75,61.83,61.92,1005900,0.0,0.0
2019-04-29,62.31,62.57,61.22,61.45,910100,0.0,0.0
2019-04-30,61.11,61.76,59.92,60.4,1511800,0.0,0.0
2019-05-01,60.65,61.7,60.0,60.44,891900,0.0,0.0
2019-05-02,60.17,60.62,59.18,60.41,852300,0.0,0.0
2019-05-03,61.0,62.28,60.62,61.91,955900,0.0,0.0
2019-05-06,59.55,63.0,58.68,62.55,1858100,0.0,0.0
2019-05-07,62.05,62.94,59.8,60.37,2504000,0.0,0.0
2019-05-08,63.29,68.75,62.6,67.88,7193500,0.0,0.0
2019-05-09,67.45,67.81,63.39,67.15,3757700,0.0,0.0
2019-05-10,67.15,67.85,65.28,67.27,1823800,0.0,0.0
2019-05-13,65.94,69.88,65.29,69.24,3641400,0.0,0.0
2019-05-14,69.37,70.45,67.661,67.92,2286300,0.0,0.0
2019-05-15,67.79,71.53,67.54,70.73,2523800,0.0,0.0
2019-05-16,70.87,75.12,70.5,74.02,2543600,0.0,0.0
2019-05-17,73.6,75.281,72.87,72.89,1841300,0.0,0.0
2019-05-20,71.98,73.4,71.08,72.13,1685900,0.0,0.0
2019-05-21,72.76,73.494,70.92,71.35,1481900,0.0,0.0
2019-05-22,70.8,71.617,70.32,70.62,2044800,0.0,0.0
2019-05-23,69.8,70.61,68.68,69.36,1847400,0.0,0.0
2019-05-24,69.62,70.53,68.78,69.26,1161700,0.0,0.0
2019-05-28,69.68,70.96,69.41,70.07,1219500,0.0,0.0
2019-05-29,69.02,70.11,68.17,69.32,1608000,0.0,0.0
2019-05-30,69.64,70.24,68.95,69.67,1194800,0.0,0.0
2019-05-31,68.87,69.121,68.15,68.65,958400,0.0,0.0
2019-06-03,68.28,68.92,65.37,65.82,2284600,0.0,0.0
2019-06-04,66.24,68.55,65.94,68.46,1810000,0.0,0.0
2019-06-05,69.14,71.48,69.12,71.34,1498500,0.0,0.0
2019-06-06,71.47,71.99,69.77,70.73,1004400,0.0,0.0
2019-06-07,70.73,72.82,70.51,70.99,1416700,0.0,0.0
2019-06-10,71.67,73.2,70.13,70.33,1148800,0.0,0.0
2019-06-11,70.93,71.97,69.05,70.16,893200,0.0,0.0
2019-06-12,69.77,71.88,69.65,71.78,920400,0.0,0.0
2019-06-13,72.14,73.45,71.75,72.57,1087400,0.0,0.0
2019-06-14,72.97,72.97,71.21,72.09,831600,0.0,0.0
2019-06-17,72.16,73.68,71.77,72.53,834700,0.0,0.0
2019-06-18,73.16,73.91,71.58,71.75,880000,0.0,0.0
2019-06-19,71.67,71.73,67.92,70.34,2682700,0.0,0.0
2019-06-20,70.98,72.28,69.015,69.2,2023000,0.0,0.0
2019-06-21,68.63,68.7,65.46,66.79,2094000,0.0,0.0
2019-06-24,67.3,72.055,67.28,71.48,3907800,0.0,0.0
2019-06-25,71.19,71.45,66.89,67.11,2487100,0.0,0.0
2019-06-26,68.13,68.75,65.5,66.66,2518200,0.0,0.0
2019-06-27,66.88,69.04,66.77,68.23,1196800,0.0,0.0
2019-06-28,68.12,68.79,67.19,67.27,1753500,0.0,0.0
2019-07-01,68.6,69.675,68.02,68.91,1222000,0.0,0.0
2019-07-02,68.78,69.82,67.939,69.7,1143200,0.0,0.0
2019-07-03,70.38,72.08,70.02,71.54,1183000,0.0,0.0
2019-07-05,71.13,72.92,70.6,72.28,1369700,0.0,0.0
2019-07-08,71.88,71.88,69.73,70.7,1239500,0.0,0.0
2019-07-09,70.51,72.802,70.425,72.1,1044800,0.0,0.0
2019-07-10,72.52,74.12,71.21,73.3,1270200,0.0,0.0
2019-07-11,73.86,74.0,71.56,72.23,840100,0.0,0.0
2019-07-12,71.84,73.13,71.01,73.03,893500,0.0,0.0
2019-07-15,73.14,73.81,72.8,73.08,896400,0.0,0.0
2019-07-16,73.15,75.0,71.78,72.29,2136300,0.0,0.0
2019-07-17,72.42,74.305,71.89,73.14,1029000,0.0,0.0
2019-07-18,73.55,77.48,73.35,76.46,3095100,0.0,0.0
2019-07-19,77.33,79.3,75.69,76.02,2385800,0.0,0.0
2019-07-22,76.3,77.79,76.22,76.79,1243800,0.0,0.0
2019-07-23,76.95,77.29,75.17,76.34,1425500,0.0,0.0
2019-07-24,76.47,78.42,76.37,78.03,911400,0.0,0.0
2019-07-25,77.97,78.82,77.11,77.7,1024200,0.0,0.0
2019-07-26,76.61,78.1,75.44,77.19,1262200,0.0,0.0
2019-07-29,77.36,77.52,75.22,76.54,820400,0.0,0.0
2019-07-30,76.26,76.31,74.75,75.05,793900,0.0,0.0
2019-07-31,75.41,76.26,73.23,75.29,1161400,0.0,0.0
2019-08-01,75.38,77.655,74.95,75.44,1335900,0.0,0.0
2019-08-02,75.36,76.86,74.64,75.19,1553800,0.0,0.0
2019-08-05,73.0,73.16,69.86,71.41,2635200,0.0,0.0
2019-08-06,72.29,74.58,72.29,73.91,3467900,0.0,0.0
2019-08-07,85.47,95.318,82.32,91.77,14540200,0.0,0.0
2019-08-08,89.5,89.5,85.1,87.17,8717300,0.0,0.0
2019-08-09,87.24,87.55,82.24,85.63,3286000,0.0,0.0
2019-08-12,85.59,85.89,79.82,82.64,3636700,0.0,0.0
2019-08-13,82.5,84.94,80.33,80.6,3119700,0.0,0.0
2019-08-14,79.66,80.769,77.87,79.53,2637300,0.0,0.0
2019-08-15,81.82,82.91,80.01,82.47,2503800,0.0,0.0
2019-08-16,83.25,84.8,83.07,84.51,2076400,0.0,0.0
2019-08-19,85.2,85.5,81.14,82.92,2019700,0.0,0.0
2019-08-20,82.85,83.77,81.78,83.17,1524600,0.0,0.0
2019-08-21,84.13,85.6,83.45,85.35,1707300,0.0,0.0
2019-08-22,85.54,86.83,84.64,86.48,2133400,0.0,0.0
2019-08-23,86.1,87.51,85.155,85.46,1940100,0.0,0.0
2019-08-26,86.45,87.0,84.08,85.93,1592400,0.0,0.0
2019-08-27,86.89,87.39,84.42,84.83,1796500,0.0,0.0
2019-08-28,84.39,85.345,83.07,85.0,1353400,0.0,0.0
2019-08-29,85.67,86.15,83.8,85.6,1413800,0.0,0.0
2019-08-30,85.89,86.19,83.96,84.8,1165500,0.0,0.0
2019-09-03,84.8,85.75,83.36,83.98,1356500,0.0,0.0
2019-09-04,84.87,86.06,84.1,85.64,1907300,0.0,0.0
2019-09-05,88.55,89.382,79.52,81.74,7771700,0.0,0.0
2019-09-06,81.61,82.64,79.52,81.47,1962700,0.0,0.0
2019-09-09,82.0,82.4,77.34,77.96,2471600,0.0,0.0
2019-09-10,76.25,78.61,75.12,75.54,2741200,0.0,0.0
2019-09-11,75.43,77.77,74.19,74.83,2225000,0.0,0.0
2019-09-12,75.65,77.36,75.53,76.17,1756700,0.0,0.0
2019-09-13,75.82,77.05,74.65,74.93,1332100,0.0,0.0
2019-09-16,73.49,76.79,72.0,76.61,1859300,0.0,0.0
2019-09-17,78.01,79.895,76.92,79.71,2174000,0.0,0.0
2019-09-18,80.0,80.0,76.81,79.16,1836400,0.0,0.0
2019-09-19,79.92,81.11,78.41,79.24,1323700,0.0,0.0
2019-09-20,79.36,80.15,77.51,78.68,1908500,0.0,0.0
2019-09-23,78.62,78.9,77.84,78.16,926700,0.0,0.0
2019-09-24,78.62,79.05,71.97,72.83,3326500,0.0,0.0
2019-09-25,72.25,74.54,66.57,71.44,8097200,0.0,0.0
2019-09-26,70.27,72.15,69.535,71.44,1905600,0.0,0.0
2019-09-27,73.73,74.15,71.02,72.41,1896000,0.0,0.0
2019-09-30,71.96,72.87,70.08,71.44,1919000,0.0,0.0
2019-10-01,71.29,73.66,71.1,72.96,1911000,0.0,0.0
2019-10-02,71.69,72.66,69.93,72.37,1274000,0.0,0.0
2019-10-03,71.88,75.21,71.88,75.0,2725700,0.0,0.0
2019-10-04,74.7,75.74,73.714,74.43,1409500,0.0,0.0
2019-10-07,77.01,78.31,75.71,77.97,3952400,0.0,0.0
2019-10-08,76.82,77.5,75.06,75.54,1744000,0.0,0.0
2019-10-09,75.6,77.06,75.06,75.96,1185700,0.0,0.0
2019-10-10,77.31,78.2,75.32,76.02,1706600,0.0,0.0
2019-10-11,75.2,75.92,72.781,74.1,4789700,0.0,0.0
2019-10-14,74.06,74.63,72.395,74.0,1924800,0.0,0.0
2019-10-15,74.0,75.55,73.0,75.25,1607500,0.0,0.0
2019-10-16,75.16,76.63,74.03,76.62,1285400,0.0,0.0
2019-10-17,76.53,77.11,75.64,75.8,1139800,0.0,0.0
2019-10-18,75.83,76.2,71.52,71.55,1802900,0.0,0.0
2019-10-21,72.3,73.81,71.16,72.97,1405800,0.0,0.0
2019-10-22,72.89,73.165,71.01,71.28,1151300,0.0,0.0
2019-10-23,71.49,73.57,71.28,73.46,2061600,0.0,0.0
2019-10-24,73.58,74.78,72.55,73.86,1332700,0.0,0.0
2019-10-25,73.66,74.47,73.051,73.94,1025200,0.0,0.0
2019-10-28,74.04,74.573,72.81,73.85,1086000,0.0,0.0
2019-10-29,74.0,75.43,72.71,72.79,1874800,0.0,0.0
2019-10-30,72.8,74.04,71.96,73.73,1161200,0.0,0.0
2019-10-31,73.78,74.92,72.88,72.99,1515200,0.0,0.0
2019-11-01,73.11,74.76,72.06,73.0,2258400,0.0,0.0
2019-11-04,73.18,73.42,71.04,71.21,2773300,0.0,0.0
2019-11-05,71.22,72.14,68.77,68.77,5164500,0.0,0.0
2019-11-06,62.25,67.22,61.5,67.04,10380600,0.0,0.0
2019-11-07,68.31,71.3,68.31,69.7,5077700,0.0,0.0
2019-11-08,70.02,70.06,67.42,69.08,3704700,0.0,0.0
2019-11-11,68.79,69.25,68.28,68.69,1655700,0.0,0.0
2019-11-12,68.54,68.99,67.22,68.41,1797300,0.0,0.0
2019-11-13,67.99,69.14,67.85,68.7,977100,0.0,0.0
2019-11-14,68.05,69.5,67.71,69.38,1065300,0.0,0.0
2019-11-15,69.55,70.7,69.07,70.08,956200,0.0,0.0
2019-11-18,70.43,71.56,69.915,71.09,1050200,0.0,0.0
2019-11-19,70.92,71.87,70.859,71.86,1003600,0.0,0.0
2019-11-20,71.62,72.38,69.49,70.47,2121700,0.0,0.0
2019-11-21,70.38,72.5,70.03,70.04,1365100,0.0,0.0
2019-11-22,70.26,70.29,69.4,69.87,1169500,0.0,0.0
2019-11-25,70.1,70.46,68.8,69.28,1553500,0.0,0.0
2019-11-26,69.4,70.88,69.4,70.37,4038800,0.0,0.0
2019-11-27,70.37,70.54,69.69,70.15,1121300,0.0,0.0
2019-11-29,70.08,70.73,69.77,70.48,496400,0.0,0.0
2019-12-02,70.39,70.73,67.57,68.42,1723400,0.0,0.0
2019-12-03,66.98,68.38,66.66,68.26,1455600,0.0,0.0
2019-12-04,68.28,69.47,67.845,67.98,1481600,0.0,0.0
2019-12-05,67.94,68.72,67.65,68.13,896600,0.0,0.0
2019-12-06,68.16,68.42,66.94,67.87,1921300,0.0,0.0
2019-12-09,67.69,68.32,67.22,67.81,1702500,0.0,0.0
2019-12-10,67.96,69.05,67.77,68.25,1237900,0.0,0.0
2019-12-11,68.05,68.9,67.54,68.62,1332000,0.0,0.0
2019-12-12,68.53,69.51,68.21,69.09,2950900,0.0,0.0
2019-12-13,68.98,71.93,68.98,71.91,1954200,0.0,0.0
2019-12-16,72.17,73.039,71.36,72.31,2454600,0.0,0.0
2019-12-17,72.57,72.99,69.08,71.04,2878700,0.0,0.0
2019-12-18,71.24,72.276,70.91,71.24,2361600,0.0,0.0
2019-12-19,72.51,77.97,72.5,77.35,5882900,0.0,0.0
2019-12-20,77.79,81.28,76.65,79.86,4821900,0.0,0.0
2019-12-23,80.34,80.7,79.27,80.18,1771800,0.0,0.0
2019-12-24,80.21,81.731,80.21,80.94,565700,0.0,0.0
2019-12-26,80.95,82.55,80.35,82.51,1142900,0.0,0.0
2019-12-27,82.83,84.21,82.16,84.03,2299700,0.0,0.0
2019-12-30,83.92,83.92,81.58,82.98,1234100,0.0,0.0
2019-12-31,82.94,83.325,81.98,82.11,1176000,0.0,0.0
2020-01-02,82.77,84.79,82.71,84.19,1711400,0.0,0.0
2020-01-03,83.0,84.3,83.0,84.1,850900,0.0,0.0
2020-01-06,83.38,84.33,82.77,84.32,1568900,0.0,0.0
2020-01-07,84.16,84.62,83.25,83.82,1135500,0.0,0.0
2020-01-08,83.7,85.94,83.655,85.05,1853000,0.0,0.0
2020-01-09,85.93,87.08,85.365,85.75,1631200,0.0,0.0
2020-01-10,86.51,87.5,85.13,87.13,2000100,0.0,0.0
2020-01-13,87.99,91.38,87.61,89.58,3028400,0.0,0.0
2020-01-14,89.87,90.37,88.9,89.72,1547800,0.0,0.0
2020-01-15,89.97,91.9,89.75,91.1,1360700,0.0,0.0
2020-01-16,91.67,92.51,91.31,92.45,1334200,0.0,0.0
2020-01-17,91.98,92.36,90.22,91.11,2506700,0.0,0.0
2020-01-21,90.25,91.51,89.54,89.75,2426200,0.0,0.0
2020-01-22,90.25,91.32,89.31,89.56,1179500,0.0,0.0
2020-01-23,89.88,90.65,88.47,88.47,1718700,0.0,0.0
2020-01-24,88.79,89.485,85.47,85.57,1513600,0.0,0.0
2020-01-27,82.44,84.76,81.46,84.35,2481300,0.0,0.0
2020-01-28,84.92,85.29,83.92,83.96,1124400,0.0,0.0
2020-01-29,83.19,83.77,80.94,81.03,2181800,0.0,0.0
2020-01-30,80.57,81.09,79.92,81.05,1211500,0.0,0.0
2020-01-31,80.26,81.06,78.01,78.22,2034800,0.0,0.0
2020-02-03,78.27,80.72,78.24,80.72,2110700,0.0,0.0
2020-02-04,82.0,83.01,80.52,82.93,3134200,0.0,0.0
2020-02-05,80.05,81.37,75.24,76.0,7092200,0.0,0.0
2020-02-06,76.25,82.26,76.25,79.51,7927200,0.0,0.0
2020-02-07,79.33,80.2,77.4,77.75,4869900,0.0,0.0
2020-02-10,77.28,78.1,75.68,75.81,1637100,0.0,0.0
2020-02-11,76.02,76.4,74.53,74.58,1786400,0.0,0.0
2020-02-12,74.54,75.71,73.01,75.5,2515600,0.0,0.0
2020-02-13,74.91,75.96,73.78,75.21,1652500,0.0,0.0
2020-02-14,75.31,77.09,75.09,76.5,2240600,0.0,0.0
2020-02-18,76.5,77.23,75.315,76.7,1822800,0.0,0.0
2020-02-19,77.3,77.64,75.884,75.92,1498900,0.0,0.0
2020-02-20,75.85,76.79,73.6,75.15,1640400,0.0,0.0
2020-02-21,74.89,74.98,72.8,73.5,1300100,0.0,0.0
2020-02-24,69.59,71.06,68.6,70.15,3283300,0.0,0.0
2020-02-25,70.39,70.92,67.23,67.75,2899400,0.0,0.0
2020-02-26,67.98,68.81,65.52,66.04,3753300,0.0,0.0
2020-02-27,63.83,66.91,63.13,64.8,3190200,0.0,0.0
2020-02-28,62.41,65.5,62.23,65.0,3133300,0.0,0.0
2020-03-02,65.0,68.21,63.53,68.14,3845400,0.0,0.0
2020-03-03,68.14,68.56,64.38,65.8,4149100,0.0,0.0
2020-03-04,67.05,68.8,65.365,68.06,2746600,0.0,0.0
2020-03-05,66.32,67.98,65.58,66.61,2368900,0.0,0.0
2020-03-06,64.53,65.59,62.98,65.56,2250500,0.0,0.0
2020-03-09,60.0,65.76,53.25,64.04,3394200,0.0,0.0
2020-03-10,65.24,66.38,63.05,65.82,2054000,0.0,0.0
